1888	2904	95
1889	1688	214
1890	5745	553
1891	3602	872
1892	951	643
1893	1260	508
1894	2923	743
1895	2690	862
1896	2421	358
1897	1984	975
1898	4775	180
1899	5085	210
1900	5415	58
1901	3407	733
1902	2154	467
1903	1577	25
1904	2544	440
1905	3900	593
1906	1314	998
1907	4927	871
1908	2447	335
1909	4438	605
1910	4847	200
1911	2759	531
1912	2974	601
1913	2397	716
1914	3449	906
1915	3841	237
1916	2115	978
1917	2417	895
1918	918	816
1919	3865	581
1920	3229	82
1921	1547	981
1922	1432	783
1923	4651	328
1924	3664	372
1925	4116	435
1926	3212	223
1927	2961	690
1928	4245	980
1929	2305	674
1930	1476	451
1931	3381	443
1932	5185	368
1933	2425	139
1934	4267	904
1935	5096	515
1936	4609	125
1937	1374	702
1938	911	408
1939	2781	647
1940	5233	993
1941	1527	148
1942	2083	159
1943	4739	45
1944	3617	635
1945	1894	62
1946	3416	924
1947	3000	28
1948	3747	718
1949	1411	771
1950	3124	607
1951	4168	657
1952	3572	131
1953	4390	350
1954	1206	726
1955	4144	262
1956	3812	657
1957	5036	154
1958	2258	359
1959	1660	688
1960	3908	282
1961	3818	39
1962	4292	769
1963	707	815
1964	4361	101
1965	1370	323
1966	2150	623
1967	1700	249
1968	2492	501
1969	3908	131
1970	3150	413
1971	5727	826
1972	5917	965
1973	3212	856
1974	1258	281
1975	4585	217
1976	3543	447
1977	1575	177
1978	796	616
1979	5884	774
1980	1383	883
1981	4190	996
1982	3872	328
1983	5932	966
1984	3179	570
1985	5023	794
1986	4691	51
1987	1894	193
1988	2463	764
1989	989	714
1990	2258	146
1991	4455	411
1992	2645	911
1993	4864	828
1994	3121	13
1995	1921	723
1996	3466	832
1997	708	580
1998	4698	954
1999	1901	657
2000	5878	509
